danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.172,0.0173,10,-33.655,0,0.0358,0.916,0.766,0.115,0.0644,180.141,audio_features,1r232i80xFiNHzSUmrFc01,spotify:track:1r232i80xFiNHzSUmrFc01,https://api.spotify.com/v1/tracks/1r232i80xFiNHzSUmrFc01,https://api.spotify.com/v1/audio-analysis/1r232i80xFiNHzSUmrFc01,94333,4
0.744,0.584,1,-6.128,1,0.102,0.587,9.36e-06,0.141,0.257,85.018,audio_features,6jChisgoIfN75H4RMcGvfL,spotify:track:6jChisgoIfN75H4RMcGvfL,https://api.spotify.com/v1/tracks/6jChisgoIfN75H4RMcGvfL,https://api.spotify.com/v1/audio-analysis/6jChisgoIfN75H4RMcGvfL,170942,4
0.741,0.768,6,-10.499,0,0.103,0.0454,0.0,0.685,0.782,110.027,audio_features,5qz9QTNgiajpsnp7agqBpc,spotify:track:5qz9QTNgiajpsnp7agqBpc,https://api.spotify.com/v1/tracks/5qz9QTNgiajpsnp7agqBpc,https://api.spotify.com/v1/audio-analysis/5qz9QTNgiajpsnp7agqBpc,196408,4
0.728,0.684,5,-6.619,0,0.274,0.0365,0.012,0.628,0.516,83.383,audio_features,4IFiguNcYCsT9pQ00mtXqp,spotify:track:4IFiguNcYCsT9pQ00mtXqp,https://api.spotify.com/v1/tracks/4IFiguNcYCsT9pQ00mtXqp,https://api.spotify.com/v1/audio-analysis/4IFiguNcYCsT9pQ00mtXqp,224448,4
0.458,0.459,8,-12.063,1,0.0287,0.303,0.875,0.12,0.481,74.989,audio_features,5a2QsT3RJQ6dT4tlDW12Ov,spotify:track:5a2QsT3RJQ6dT4tlDW12Ov,https://api.spotify.com/v1/tracks/5a2QsT3RJQ6dT4tlDW12Ov,https://api.spotify.com/v1/audio-analysis/5a2QsT3RJQ6dT4tlDW12Ov,218994,4
0.805,0.606,1,-6.752,1,0.0548,0.83,0.0,0.0791,0.697,125.008,audio_features,1ImSXOmBGQ2l6czj5eMWPl,spotify:track:1ImSXOmBGQ2l6czj5eMWPl,https://api.spotify.com/v1/tracks/1ImSXOmBGQ2l6czj5eMWPl,https://api.spotify.com/v1/audio-analysis/1ImSXOmBGQ2l6czj5eMWPl,142629,4
0.585,0.647,2,-3.845,0,0.0427,0.0232,1.33e-05,0.19,0.172,142.072,audio_features,1EzHCvHFPQbkgURE9QfGFW,spotify:track:1EzHCvHFPQbkgURE9QfGFW,https://api.spotify.com/v1/tracks/1EzHCvHFPQbkgURE9QfGFW,https://api.spotify.com/v1/audio-analysis/1EzHCvHFPQbkgURE9QfGFW,192676,4
0.68,0.779,8,-4.93,1,0.111,0.106,0.000125,0.129,0.662,105.081,audio_features,6GI2PcrptZqGDOVrqjsec0,spotify:track:6GI2PcrptZqGDOVrqjsec0,https://api.spotify.com/v1/tracks/6GI2PcrptZqGDOVrqjsec0,https://api.spotify.com/v1/audio-analysis/6GI2PcrptZqGDOVrqjsec0,232943,4
0.625,0.221,10,-10.576,1,0.0438,0.666,0.0,0.0946,0.702,139.807,audio_features,6ia9TgcqUz4IaGRoKXW0oF,spotify:track:6ia9TgcqUz4IaGRoKXW0oF,https://api.spotify.com/v1/tracks/6ia9TgcqUz4IaGRoKXW0oF,https://api.spotify.com/v1/audio-analysis/6ia9TgcqUz4IaGRoKXW0oF,206820,4
0.92,0.472,1,-7.941,1,0.333,0.166,0.0,0.068,0.308,97.463,audio_features,6gf1xlPETW9CwjsdnUzW3g,spotify:track:6gf1xlPETW9CwjsdnUzW3g,https://api.spotify.com/v1/tracks/6gf1xlPETW9CwjsdnUzW3g,https://api.spotify.com/v1/audio-analysis/6gf1xlPETW9CwjsdnUzW3g,219833,4
0.441,0.732,0,-6.88,1,0.186,0.0866,0.0,0.0425,0.244,78.7,audio_features,7at9s1qowhUrFaE3qsr4WY,spotify:track:7at9s1qowhUrFaE3qsr4WY,https://api.spotify.com/v1/tracks/7at9s1qowhUrFaE3qsr4WY,https://api.spotify.com/v1/audio-analysis/7at9s1qowhUrFaE3qsr4WY,138205,4
0.786,0.747,8,-6.996,0,0.0614,0.0464,0.00415,0.0668,0.471,125.057,audio_features,5Ja8ZlVexmTQKbWAQgZ3f0,spotify:track:5Ja8ZlVexmTQKbWAQgZ3f0,https://api.spotify.com/v1/tracks/5Ja8ZlVexmTQKbWAQgZ3f0,https://api.spotify.com/v1/audio-analysis/5Ja8ZlVexmTQKbWAQgZ3f0,186265,4
0.615,0.564,9,-6.95,1,0.291,0.69,1.51e-06,0.574,0.67,83.478,audio_features,4HwNC5WKSyyrO5L5LeBITt,spotify:track:4HwNC5WKSyyrO5L5LeBITt,https://api.spotify.com/v1/tracks/4HwNC5WKSyyrO5L5LeBITt,https://api.spotify.com/v1/audio-analysis/4HwNC5WKSyyrO5L5LeBITt,198086,4
0.587,0.839,1,-4.879,0,0.229,0.151,0.0,0.68,0.642,101.895,audio_features,1CtvmX33OzZakoFD2eEQPz,spotify:track:1CtvmX33OzZakoFD2eEQPz,https://api.spotify.com/v1/tracks/1CtvmX33OzZakoFD2eEQPz,https://api.spotify.com/v1/audio-analysis/1CtvmX33OzZakoFD2eEQPz,147440,4
0.764,0.679,2,-5.95,1,0.336,0.0174,0.0,0.263,0.322,176.98,audio_features,4jB9Mlzde8Il945GrJ09gT,spotify:track:4jB9Mlzde8Il945GrJ09gT,https://api.spotify.com/v1/tracks/4jB9Mlzde8Il945GrJ09gT,https://api.spotify.com/v1/audio-analysis/4jB9Mlzde8Il945GrJ09gT,169947,4
0.826,0.492,4,-9.344,0,0.264,0.174,0.00182,0.122,0.759,128.063,audio_features,7kmcaHHa9y6T95vS45wbte,spotify:track:7kmcaHHa9y6T95vS45wbte,https://api.spotify.com/v1/tracks/7kmcaHHa9y6T95vS45wbte,https://api.spotify.com/v1/audio-analysis/7kmcaHHa9y6T95vS45wbte,150242,4
0.453,0.327,0,-7.895,1,0.0341,0.897,0.0,0.0743,0.272,85.42,audio_features,50R0Pyt9KqMt73E3pahGd9,spotify:track:50R0Pyt9KqMt73E3pahGd9,https://api.spotify.com/v1/tracks/50R0Pyt9KqMt73E3pahGd9,https://api.spotify.com/v1/audio-analysis/50R0Pyt9KqMt73E3pahGd9,266666,4
0.471,0.425,0,-18.146,0,0.0396,0.966,0.855,0.132,0.503,104.019,audio_features,3TdIz6kmrMQ1ccKXUKzmIV,spotify:track:3TdIz6kmrMQ1ccKXUKzmIV,https://api.spotify.com/v1/tracks/3TdIz6kmrMQ1ccKXUKzmIV,https://api.spotify.com/v1/audio-analysis/3TdIz6kmrMQ1ccKXUKzmIV,178846,4
0.546,0.25,3,-14.883,1,0.0497,0.902,0.724,0.977,0.159,78.236,audio_features,1UeijLuUewHhigWatUStTE,spotify:track:1UeijLuUewHhigWatUStTE,https://api.spotify.com/v1/tracks/1UeijLuUewHhigWatUStTE,https://api.spotify.com/v1/audio-analysis/1UeijLuUewHhigWatUStTE,615013,4
0.736,0.389,5,-13.177,1,0.0541,0.2,0.0,0.138,0.678,154.939,audio_features,3T5wv2PWyHMccVFKJUGP0x,spotify:track:3T5wv2PWyHMccVFKJUGP0x,https://api.spotify.com/v1/tracks/3T5wv2PWyHMccVFKJUGP0x,https://api.spotify.com/v1/audio-analysis/3T5wv2PWyHMccVFKJUGP0x,125440,3
0.663,0.502,8,-10.638,0,0.21,0.784,0.00221,0.133,0.503,173.885,audio_features,66lNr3tdendD8WDaRa3U0Y,spotify:track:66lNr3tdendD8WDaRa3U0Y,https://api.spotify.com/v1/tracks/66lNr3tdendD8WDaRa3U0Y,https://api.spotify.com/v1/audio-analysis/66lNr3tdendD8WDaRa3U0Y,189783,4
0.596,0.765,1,-6.301,1,0.0737,0.255,0.0,0.0964,0.442,90.016,audio_features,6qhKuKyIKlmlpppSqgKywz,spotify:track:6qhKuKyIKlmlpppSqgKywz,https://api.spotify.com/v1/tracks/6qhKuKyIKlmlpppSqgKywz,https://api.spotify.com/v1/audio-analysis/6qhKuKyIKlmlpppSqgKywz,214200,4
0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,audio_features,2LskIZrCeLxRvCiGP8gxlh,spotify:track:2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,198903,4
0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083,audio_features,6DwiGVCgXGREeCyJZtX7S1,spotify:track:6DwiGVCgXGREeCyJZtX7S1,https://api.spotify.com/v1/tracks/6DwiGVCgXGREeCyJZtX7S1,https://api.spotify.com/v1/audio-analysis/6DwiGVCgXGREeCyJZtX7S1,202597,4
0.597,0.568,5,-8.559,1,0.342,0.242,0.0,0.0838,0.342,84.052,audio_features,6LBpGdlukUARutol7VgWIS,spotify:track:6LBpGdlukUARutol7VgWIS,https://api.spotify.com/v1/tracks/6LBpGdlukUARutol7VgWIS,https://api.spotify.com/v1/audio-analysis/6LBpGdlukUARutol7VgWIS,242698,4
0.56,0.547,1,-6.456,1,0.0675,0.0806,0.0,0.11,0.199,157.962,audio_features,6fqaMyg066xlukvUJWdM2T,spotify:track:6fqaMyg066xlukvUJWdM2T,https://api.spotify.com/v1/tracks/6fqaMyg066xlukvUJWdM2T,https://api.spotify.com/v1/audio-analysis/6fqaMyg066xlukvUJWdM2T,250296,4
0.821,0.418,9,-11.969,1,0.037,0.052,0.426,0.0958,0.855,112.987,audio_features,1mVqi0HYgYWy7o9KBOX9Lx,spotify:track:1mVqi0HYgYWy7o9KBOX9Lx,https://api.spotify.com/v1/tracks/1mVqi0HYgYWy7o9KBOX9Lx,https://api.spotify.com/v1/audio-analysis/1mVqi0HYgYWy7o9KBOX9Lx,224099,4
0.723,0.621,1,-5.428,1,0.0501,0.0848,0.0,0.0705,0.559,128.951,audio_features,2pB41rjw8a2y7pC06vdBkp,spotify:track:2pB41rjw8a2y7pC06vdBkp,https://api.spotify.com/v1/tracks/2pB41rjw8a2y7pC06vdBkp,https://api.spotify.com/v1/audio-analysis/2pB41rjw8a2y7pC06vdBkp,243800,4
0.744,0.628,6,-7.148,0,0.0294,0.0646,0.000388,0.0675,0.953,110.546,audio_features,6iw6QOpmHMqHgwmFps4YOI,spotify:track:6iw6QOpmHMqHgwmFps4YOI,https://api.spotify.com/v1/tracks/6iw6QOpmHMqHgwmFps4YOI,https://api.spotify.com/v1/audio-analysis/6iw6QOpmHMqHgwmFps4YOI,303280,4
0.406,0.919,0,-4.675,0,0.103,0.000933,9.92e-05,0.0726,0.601,93.274,audio_features,01qLRZjy5hnWDdqKuM6AJh,spotify:track:01qLRZjy5hnWDdqKuM6AJh,https://api.spotify.com/v1/tracks/01qLRZjy5hnWDdqKuM6AJh,https://api.spotify.com/v1/audio-analysis/01qLRZjy5hnWDdqKuM6AJh,196773,4
0.897,0.366,0,-8.029,1,0.0569,0.00889,0.000353,0.0715,0.416,100.003,audio_features,2YWtcWi3a83pdEg3Gif4Pd,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,https://api.spotify.com/v1/tracks/2YWtcWi3a83pdEg3Gif4Pd,https://api.spotify.com/v1/audio-analysis/2YWtcWi3a83pdEg3Gif4Pd,173387,4
0.598,0.252,2,-15.086,1,0.0644,0.194,0.133,0.0992,0.0352,120.064,audio_features,4S7YHmlWwfwArgd8LfSPud,spotify:track:4S7YHmlWwfwArgd8LfSPud,https://api.spotify.com/v1/tracks/4S7YHmlWwfwArgd8LfSPud,https://api.spotify.com/v1/audio-analysis/4S7YHmlWwfwArgd8LfSPud,238307,4
0.538,0.799,4,-7.816,1,0.0406,0.236,0.655,0.495,0.314,149.926,audio_features,12ijfcrfaJ8PsNKWunXl9M,spotify:track:12ijfcrfaJ8PsNKWunXl9M,https://api.spotify.com/v1/tracks/12ijfcrfaJ8PsNKWunXl9M,https://api.spotify.com/v1/audio-analysis/12ijfcrfaJ8PsNKWunXl9M,304504,4
0.882,0.541,11,-9.6,0,0.252,0.0981,0.0,0.108,0.709,92.004,audio_features,6GyugzdkdKNfhLo59OqPvY,spotify:track:6GyugzdkdKNfhLo59OqPvY,https://api.spotify.com/v1/tracks/6GyugzdkdKNfhLo59OqPvY,https://api.spotify.com/v1/audio-analysis/6GyugzdkdKNfhLo59OqPvY,252307,4
0.423,0.842,7,-4.072,1,0.357,0.00876,0.0,0.309,0.611,83.59,audio_features,3n5qF6aprwEIjHWuH5jECM,spotify:track:3n5qF6aprwEIjHWuH5jECM,https://api.spotify.com/v1/tracks/3n5qF6aprwEIjHWuH5jECM,https://api.spotify.com/v1/audio-analysis/3n5qF6aprwEIjHWuH5jECM,225653,4
0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-05,0.109,0.172,119.156,audio_features,74sb4Gib0cL3TQeCjYF8vh,spotify:track:74sb4Gib0cL3TQeCjYF8vh,https://api.spotify.com/v1/tracks/74sb4Gib0cL3TQeCjYF8vh,https://api.spotify.com/v1/audio-analysis/74sb4Gib0cL3TQeCjYF8vh,253208,4
0.863,0.402,6,-10.403,1,0.338,0.561,0.0,0.0681,0.561,103.945,audio_features,4r9GyHViUSb8iVXQsJc8U5,spotify:track:4r9GyHViUSb8iVXQsJc8U5,https://api.spotify.com/v1/tracks/4r9GyHViUSb8iVXQsJc8U5,https://api.spotify.com/v1/audio-analysis/4r9GyHViUSb8iVXQsJc8U5,154781,4
0.58,0.596,0,-10.31,1,0.0626,0.093,0.0,0.109,0.653,74.033,audio_features,0Z9FRM5zukGVagh8TVSdrI,spotify:track:0Z9FRM5zukGVagh8TVSdrI,https://api.spotify.com/v1/tracks/0Z9FRM5zukGVagh8TVSdrI,https://api.spotify.com/v1/audio-analysis/0Z9FRM5zukGVagh8TVSdrI,321907,4
0.68,0.701,5,-5.001,1,0.0917,0.138,0.000191,0.168,0.649,94.06,audio_features,5idsEzxjeekla54j0jHYUE,spotify:track:5idsEzxjeekla54j0jHYUE,https://api.spotify.com/v1/tracks/5idsEzxjeekla54j0jHYUE,https://api.spotify.com/v1/audio-analysis/5idsEzxjeekla54j0jHYUE,218754,4
0.619,0.937,0,-10.661,1,0.0537,0.00014,0.75,0.237,0.404,147.896,audio_features,17PHUDKi0OpWnzS28zGlwh,spotify:track:17PHUDKi0OpWnzS28zGlwh,https://api.spotify.com/v1/tracks/17PHUDKi0OpWnzS28zGlwh,https://api.spotify.com/v1/audio-analysis/17PHUDKi0OpWnzS28zGlwh,285360,4
0.788,0.61,10,-7.211,0,0.384,0.0126,0.0,0.124,0.363,142.008,audio_features,6vddKOUj2Fx4LEAYxmsT8p,spotify:track:6vddKOUj2Fx4LEAYxmsT8p,https://api.spotify.com/v1/tracks/6vddKOUj2Fx4LEAYxmsT8p,https://api.spotify.com/v1/audio-analysis/6vddKOUj2Fx4LEAYxmsT8p,175998,4
0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,audio_features,5hviCr3lgg6LY6noG6DPKs,spotify:track:5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/tracks/5hviCr3lgg6LY6noG6DPKs,https://api.spotify.com/v1/audio-analysis/5hviCr3lgg6LY6noG6DPKs,230549,4
0.769,0.876,1,-2.909,1,0.362,0.184,0.0,0.291,0.737,137.95,audio_features,6JNCvIx1FZ7mTbzFihBjDt,spotify:track:6JNCvIx1FZ7mTbzFihBjDt,https://api.spotify.com/v1/tracks/6JNCvIx1FZ7mTbzFihBjDt,https://api.spotify.com/v1/audio-analysis/6JNCvIx1FZ7mTbzFihBjDt,157478,4
0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,audio_features,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4
0.708,0.413,7,-10.856,1,0.101,0.783,0.00983,0.106,0.538,163.862,audio_features,6GP4ZcCjJTWqDk8ZLn0WmC,spotify:track:6GP4ZcCjJTWqDk8ZLn0WmC,https://api.spotify.com/v1/tracks/6GP4ZcCjJTWqDk8ZLn0WmC,https://api.spotify.com/v1/audio-analysis/6GP4ZcCjJTWqDk8ZLn0WmC,187402,4
0.411,0.962,4,-5.952,1,0.0917,0.103,0.0,0.529,0.622,173.143,audio_features,26AYR77170U49cMcXB7aRV,spotify:track:26AYR77170U49cMcXB7aRV,https://api.spotify.com/v1/tracks/26AYR77170U49cMcXB7aRV,https://api.spotify.com/v1/audio-analysis/26AYR77170U49cMcXB7aRV,172646,4
0.728,0.559,4,-6.574,1,0.0684,0.353,0.693,0.109,0.69,127.021,audio_features,26LYDRdwKrLY9wfr1UoKWu,spotify:track:26LYDRdwKrLY9wfr1UoKWu,https://api.spotify.com/v1/tracks/26LYDRdwKrLY9wfr1UoKWu,https://api.spotify.com/v1/audio-analysis/26LYDRdwKrLY9wfr1UoKWu,155272,4
0.553,0.727,5,-6.905,1,0.0348,0.0254,0.0113,0.107,0.286,173.972,audio_features,7k0wVBW3cvV6Xmb87JikIf,spotify:track:7k0wVBW3cvV6Xmb87JikIf,https://api.spotify.com/v1/tracks/7k0wVBW3cvV6Xmb87JikIf,https://api.spotify.com/v1/audio-analysis/7k0wVBW3cvV6Xmb87JikIf,191376,4
0.739,0.693,11,-4.49,0,0.341,0.0582,0.0,0.0909,0.703,138.99,audio_features,1NI71Sgxpzhgu92dALhp1c,spotify:track:1NI71Sgxpzhgu92dALhp1c,https://api.spotify.com/v1/tracks/1NI71Sgxpzhgu92dALhp1c,https://api.spotify.com/v1/audio-analysis/1NI71Sgxpzhgu92dALhp1c,248707,4
0.788,0.47,8,-12.869,1,0.344,0.151,0.0,0.0926,0.489,134.003,audio_features,1RBls1ySb8wEfghw7XRVio,spotify:track:1RBls1ySb8wEfghw7XRVio,https://api.spotify.com/v1/tracks/1RBls1ySb8wEfghw7XRVio,https://api.spotify.com/v1/audio-analysis/1RBls1ySb8wEfghw7XRVio,154992,4
0.489,0.477,2,-7.343,1,0.0299,0.122,0.0,0.1,0.177,136.045,audio_features,5E2v6b4Mo4jxuPrcK4YEIF,spotify:track:5E2v6b4Mo4jxuPrcK4YEIF,https://api.spotify.com/v1/tracks/5E2v6b4Mo4jxuPrcK4YEIF,https://api.spotify.com/v1/audio-analysis/5E2v6b4Mo4jxuPrcK4YEIF,265133,4
0.72,0.585,1,-8.071,0,0.0363,0.428,0.00375,0.0875,0.18,102.982,audio_features,3ivwCud4B1PdRsLPwCr1cG,spotify:track:3ivwCud4B1PdRsLPwCr1cG,https://api.spotify.com/v1/tracks/3ivwCud4B1PdRsLPwCr1cG,https://api.spotify.com/v1/audio-analysis/3ivwCud4B1PdRsLPwCr1cG,162349,4
0.793,0.563,1,-4.836,1,0.0788,0.318,0.0,0.13,0.32,134.009,audio_features,6mG8khkAtHrdERqqEReZlo,spotify:track:6mG8khkAtHrdERqqEReZlo,https://api.spotify.com/v1/tracks/6mG8khkAtHrdERqqEReZlo,https://api.spotify.com/v1/audio-analysis/6mG8khkAtHrdERqqEReZlo,224213,4
0.931,0.573,9,-8.364,0,0.0898,0.0842,0.0,0.0939,0.687,103.977,audio_features,5Pg8MZDBD6sNsnV3miq2jo,spotify:track:5Pg8MZDBD6sNsnV3miq2jo,https://api.spotify.com/v1/tracks/5Pg8MZDBD6sNsnV3miq2jo,https://api.spotify.com/v1/audio-analysis/5Pg8MZDBD6sNsnV3miq2jo,172500,4
0.782,0.713,0,-6.576,0,0.0899,0.0619,0.00125,0.108,0.68,159.839,audio_features,2c8sgbZoEanC3QyFNZxUcA,spotify:track:2c8sgbZoEanC3QyFNZxUcA,https://api.spotify.com/v1/tracks/2c8sgbZoEanC3QyFNZxUcA,https://api.spotify.com/v1/audio-analysis/2c8sgbZoEanC3QyFNZxUcA,218947,4
0.645,0.87,1,-3.087,1,0.0465,0.00522,1.12e-06,0.101,0.79,119.973,audio_features,33vfE5bxDMHpOFHMSgxehR,spotify:track:33vfE5bxDMHpOFHMSgxehR,https://api.spotify.com/v1/tracks/33vfE5bxDMHpOFHMSgxehR,https://api.spotify.com/v1/audio-analysis/33vfE5bxDMHpOFHMSgxehR,209667,4
0.641,0.346,11,-11.932,1,0.0589,0.133,0.857,0.119,0.819,145.961,audio_features,3Hgtlg46LL3WfX37vbnwuD,spotify:track:3Hgtlg46LL3WfX37vbnwuD,https://api.spotify.com/v1/tracks/3Hgtlg46LL3WfX37vbnwuD,https://api.spotify.com/v1/audio-analysis/3Hgtlg46LL3WfX37vbnwuD,135812,4
0.491,0.839,4,-5.043,0,0.038,0.00271,5.37e-06,0.233,0.355,92.507,audio_features,3NWWLWoMA0Cy2T5oyEIqKt,spotify:track:3NWWLWoMA0Cy2T5oyEIqKt,https://api.spotify.com/v1/tracks/3NWWLWoMA0Cy2T5oyEIqKt,https://api.spotify.com/v1/audio-analysis/3NWWLWoMA0Cy2T5oyEIqKt,198313,4
0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,audio_features,1cEhrSF6EylAEqdhUGuNpX,spotify:track:1cEhrSF6EylAEqdhUGuNpX,https://api.spotify.com/v1/tracks/1cEhrSF6EylAEqdhUGuNpX,https://api.spotify.com/v1/audio-analysis/1cEhrSF6EylAEqdhUGuNpX,165527,4
0.696,0.816,9,-4.684,0,0.0453,0.016,0.0,0.0934,0.395,130.074,audio_features,6WDRJDnRQ28UUn4ytxSMGA,spotify:track:6WDRJDnRQ28UUn4ytxSMGA,https://api.spotify.com/v1/tracks/6WDRJDnRQ28UUn4ytxSMGA,https://api.spotify.com/v1/audio-analysis/6WDRJDnRQ28UUn4ytxSMGA,175244,4
0.604,0.741,2,-5.571,1,0.0475,0.178,3.49e-05,0.409,0.473,153.947,audio_features,5dPz35akJjPqb17yeqNwqH,spotify:track:5dPz35akJjPqb17yeqNwqH,https://api.spotify.com/v1/tracks/5dPz35akJjPqb17yeqNwqH,https://api.spotify.com/v1/audio-analysis/5dPz35akJjPqb17yeqNwqH,153190,4
0.572,0.738,6,-6.051,1,0.0604,0.00515,0.0,0.194,0.656,105.118,audio_features,4Cka9hWfkA8o0N8m0tPR0g,spotify:track:4Cka9hWfkA8o0N8m0tPR0g,https://api.spotify.com/v1/tracks/4Cka9hWfkA8o0N8m0tPR0g,https://api.spotify.com/v1/audio-analysis/4Cka9hWfkA8o0N8m0tPR0g,169587,4
0.823,0.892,4,-5.306,0,0.119,0.176,0.0,0.495,0.785,100.05,audio_features,4HehbhlVK81hZT5Yg7QmiR,spotify:track:4HehbhlVK81hZT5Yg7QmiR,https://api.spotify.com/v1/tracks/4HehbhlVK81hZT5Yg7QmiR,https://api.spotify.com/v1/audio-analysis/4HehbhlVK81hZT5Yg7QmiR,174947,4
0.295,0.203,9,-19.006,1,0.0379,0.931,0.847,0.12,0.151,133.688,audio_features,5xweC8G8hjgP0CzNT6HxPO,spotify:track:5xweC8G8hjgP0CzNT6HxPO,https://api.spotify.com/v1/tracks/5xweC8G8hjgP0CzNT6HxPO,https://api.spotify.com/v1/audio-analysis/5xweC8G8hjgP0CzNT6HxPO,491659,3
0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.709,165.998,audio_features,7ixiCZEHWHc8FxaQXQh2P4,spotify:track:7ixiCZEHWHc8FxaQXQh2P4,https://api.spotify.com/v1/tracks/7ixiCZEHWHc8FxaQXQh2P4,https://api.spotify.com/v1/audio-analysis/7ixiCZEHWHc8FxaQXQh2P4,196507,4
0.78,0.735,1,-13.255,0,0.0484,0.0289,0.671,0.0329,0.372,127.991,audio_features,2k0oY7sO7YJf8yauH85Tbk,spotify:track:2k0oY7sO7YJf8yauH85Tbk,https://api.spotify.com/v1/tracks/2k0oY7sO7YJf8yauH85Tbk,https://api.spotify.com/v1/audio-analysis/2k0oY7sO7YJf8yauH85Tbk,452147,4
0.256,0.605,8,-10.94,1,0.0586,0.694,0.86,0.322,0.46,172.735,audio_features,3RA0LaRQuDwVvDNpDtEc9b,spotify:track:3RA0LaRQuDwVvDNpDtEc9b,https://api.spotify.com/v1/tracks/3RA0LaRQuDwVvDNpDtEc9b,https://api.spotify.com/v1/audio-analysis/3RA0LaRQuDwVvDNpDtEc9b,212907,4
0.845,0.605,10,-6.873,0,0.151,0.0145,1.92e-06,0.114,0.857,109.995,audio_features,2ib6K0DlwDqXZ5EGv0cVqo,spotify:track:2ib6K0DlwDqXZ5EGv0cVqo,https://api.spotify.com/v1/tracks/2ib6K0DlwDqXZ5EGv0cVqo,https://api.spotify.com/v1/audio-analysis/2ib6K0DlwDqXZ5EGv0cVqo,182727,4
0.878,0.635,6,-5.811,0,0.24,0.0289,0.0,0.276,0.331,135.035,audio_features,5gmkw2031VVIboYqPIjSWB,spotify:track:5gmkw2031VVIboYqPIjSWB,https://api.spotify.com/v1/tracks/5gmkw2031VVIboYqPIjSWB,https://api.spotify.com/v1/audio-analysis/5gmkw2031VVIboYqPIjSWB,176040,4
0.706,0.602,7,-5.701,1,0.286,0.234,3.78e-05,0.0874,0.732,78.984,audio_features,3jIUcNxBowyf8clrQ9bPIy,spotify:track:3jIUcNxBowyf8clrQ9bPIy,https://api.spotify.com/v1/tracks/3jIUcNxBowyf8clrQ9bPIy,https://api.spotify.com/v1/audio-analysis/3jIUcNxBowyf8clrQ9bPIy,167507,4
0.585,0.561,6,-11.204,0,0.044,0.00899,0.905,0.106,0.361,184.208,audio_features,0J8DJihFrh1ZAjiIq78ZJe,spotify:track:0J8DJihFrh1ZAjiIq78ZJe,https://api.spotify.com/v1/tracks/0J8DJihFrh1ZAjiIq78ZJe,https://api.spotify.com/v1/audio-analysis/0J8DJihFrh1ZAjiIq78ZJe,260284,4
0.472,0.908,8,-5.991,1,0.45,0.0936,0.0,0.15,0.198,172.924,audio_features,0PWQqF5PvqRq0OPLSH0FKI,spotify:track:0PWQqF5PvqRq0OPLSH0FKI,https://api.spotify.com/v1/tracks/0PWQqF5PvqRq0OPLSH0FKI,https://api.spotify.com/v1/audio-analysis/0PWQqF5PvqRq0OPLSH0FKI,274147,4
0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,audio_features,3cg0dJfrQB66Qf2YthPb6G,spotify:track:3cg0dJfrQB66Qf2YthPb6G,https://api.spotify.com/v1/tracks/3cg0dJfrQB66Qf2YthPb6G,https://api.spotify.com/v1/audio-analysis/3cg0dJfrQB66Qf2YthPb6G,301133,4
0.859,0.417,1,-10.695,0,0.287,0.53,0.0,0.103,0.568,125.851,audio_features,4XLt9BWOtOFXiIo1pCqqk3,spotify:track:4XLt9BWOtOFXiIo1pCqqk3,https://api.spotify.com/v1/tracks/4XLt9BWOtOFXiIo1pCqqk3,https://api.spotify.com/v1/audio-analysis/4XLt9BWOtOFXiIo1pCqqk3,138410,4
0.85,0.787,8,-4.134,0,0.338,0.313,0.0,0.194,0.7,87.983,audio_features,6Poyf51k7W3NKnsGwAI90B,spotify:track:6Poyf51k7W3NKnsGwAI90B,https://api.spotify.com/v1/tracks/6Poyf51k7W3NKnsGwAI90B,https://api.spotify.com/v1/audio-analysis/6Poyf51k7W3NKnsGwAI90B,279867,4
0.815,0.606,2,-4.496,0,0.0586,0.543,2.03e-05,0.114,0.484,114.009,audio_features,2lVYLiHGIX6GajMqYXF1Un,spotify:track:2lVYLiHGIX6GajMqYXF1Un,https://api.spotify.com/v1/tracks/2lVYLiHGIX6GajMqYXF1Un,https://api.spotify.com/v1/audio-analysis/2lVYLiHGIX6GajMqYXF1Un,223160,4
