danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.769,0.392,2,-7.315,1,0.0598,0.0183,0.904,0.307,0.58,109.261,audio_features,1tGg1ankZFTTorwbaM9Q08,spotify:track:1tGg1ankZFTTorwbaM9Q08,https://api.spotify.com/v1/tracks/1tGg1ankZFTTorwbaM9Q08,https://api.spotify.com/v1/audio-analysis/1tGg1ankZFTTorwbaM9Q08,110385,4
0.563,0.741,2,-5.151,1,0.0419,0.0927,0.0,0.142,0.438,128.002,audio_features,6js5FBs8LuYvcoPvqhf0fz,spotify:track:6js5FBs8LuYvcoPvqhf0fz,https://api.spotify.com/v1/tracks/6js5FBs8LuYvcoPvqhf0fz,https://api.spotify.com/v1/audio-analysis/6js5FBs8LuYvcoPvqhf0fz,209077,4
0.784,0.595,2,-6.816,1,0.0413,0.00476,0.00763,0.0591,0.183,124.02,audio_features,7LAJDtvzrgrnRXcbfqpAmU,spotify:track:7LAJDtvzrgrnRXcbfqpAmU,https://api.spotify.com/v1/tracks/7LAJDtvzrgrnRXcbfqpAmU,https://api.spotify.com/v1/audio-analysis/7LAJDtvzrgrnRXcbfqpAmU,236287,4
0.865,0.675,8,-8.217,1,0.38,0.424,0.0,0.118,0.282,140.893,audio_features,4G25g9tJMVBuJt3eHkkvBZ,spotify:track:4G25g9tJMVBuJt3eHkkvBZ,https://api.spotify.com/v1/tracks/4G25g9tJMVBuJt3eHkkvBZ,https://api.spotify.com/v1/audio-analysis/4G25g9tJMVBuJt3eHkkvBZ,158298,4
0.257,0.217,5,-11.745,1,0.0279,0.636,5.92e-06,0.268,0.203,92.202,audio_features,6MBHBUwVHUIPqTJZcsyeWC,spotify:track:6MBHBUwVHUIPqTJZcsyeWC,https://api.spotify.com/v1/tracks/6MBHBUwVHUIPqTJZcsyeWC,https://api.spotify.com/v1/audio-analysis/6MBHBUwVHUIPqTJZcsyeWC,141147,4
0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003,audio_features,0aersVHlGGXcHeRvHtuaSt,spotify:track:0aersVHlGGXcHeRvHtuaSt,https://api.spotify.com/v1/tracks/0aersVHlGGXcHeRvHtuaSt,https://api.spotify.com/v1/audio-analysis/0aersVHlGGXcHeRvHtuaSt,246333,4
0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3
0.782,0.557,1,-7.419,0,0.231,0.149,0.0,0.309,0.393,130.16,audio_features,3mDJbXIpV9osy8d3TCw9hh,spotify:track:3mDJbXIpV9osy8d3TCw9hh,https://api.spotify.com/v1/tracks/3mDJbXIpV9osy8d3TCw9hh,https://api.spotify.com/v1/audio-analysis/3mDJbXIpV9osy8d3TCw9hh,196658,4
0.596,0.598,1,-14.166,1,0.032,0.000434,0.219,0.341,0.0827,116.924,audio_features,6elVb9yGfMKmc0rd1rbjfg,spotify:track:6elVb9yGfMKmc0rd1rbjfg,https://api.spotify.com/v1/tracks/6elVb9yGfMKmc0rd1rbjfg,https://api.spotify.com/v1/audio-analysis/6elVb9yGfMKmc0rd1rbjfg,217260,4
0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,audio_features,0cv1Mnb47oMvjVKMc2cyZw,spotify:track:0cv1Mnb47oMvjVKMc2cyZw,https://api.spotify.com/v1/tracks/0cv1Mnb47oMvjVKMc2cyZw,https://api.spotify.com/v1/audio-analysis/0cv1Mnb47oMvjVKMc2cyZw,255267,4
0.33,0.548,7,-8.141,0,0.376,0.0509,0.0,0.151,0.427,67.26,audio_features,28bQ0t5gT0dgMxFxvPOpBD,spotify:track:28bQ0t5gT0dgMxFxvPOpBD,https://api.spotify.com/v1/tracks/28bQ0t5gT0dgMxFxvPOpBD,https://api.spotify.com/v1/audio-analysis/28bQ0t5gT0dgMxFxvPOpBD,221492,4
0.822,0.434,8,-10.289,0,0.0794,0.63,7.22e-05,0.118,0.609,132.928,audio_features,4PnZmvOlpvgvMmBYzpfHrQ,spotify:track:4PnZmvOlpvgvMmBYzpfHrQ,https://api.spotify.com/v1/tracks/4PnZmvOlpvgvMmBYzpfHrQ,https://api.spotify.com/v1/audio-analysis/4PnZmvOlpvgvMmBYzpfHrQ,149816,4
0.831,0.715,10,-5.121,0,0.251,0.0354,0.0,0.273,0.443,135.98,audio_features,6mSJEqkgiBMtqZSXSMvb4s,spotify:track:6mSJEqkgiBMtqZSXSMvb4s,https://api.spotify.com/v1/tracks/6mSJEqkgiBMtqZSXSMvb4s,https://api.spotify.com/v1/audio-analysis/6mSJEqkgiBMtqZSXSMvb4s,200750,4
0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680,4
0.864,0.472,10,-9.039,0,0.134,0.101,0.0,0.217,0.443,124.999,audio_features,4SXk1rpDaPuOhf4oGQ54OI,spotify:track:4SXk1rpDaPuOhf4oGQ54OI,https://api.spotify.com/v1/tracks/4SXk1rpDaPuOhf4oGQ54OI,https://api.spotify.com/v1/audio-analysis/4SXk1rpDaPuOhf4oGQ54OI,231374,4
0.54,0.719,10,-5.744,1,0.0284,0.00833,0.000158,0.158,0.238,122.043,audio_features,6vXceKic4ACImU0bC3oecd,spotify:track:6vXceKic4ACImU0bC3oecd,https://api.spotify.com/v1/tracks/6vXceKic4ACImU0bC3oecd,https://api.spotify.com/v1/audio-analysis/6vXceKic4ACImU0bC3oecd,298573,4
0.627,0.505,6,-12.659,1,0.0549,0.197,0.0149,0.0583,0.146,100.005,audio_features,095nyFKlTwa9JIp9cVrHOF,spotify:track:095nyFKlTwa9JIp9cVrHOF,https://api.spotify.com/v1/tracks/095nyFKlTwa9JIp9cVrHOF,https://api.spotify.com/v1/audio-analysis/095nyFKlTwa9JIp9cVrHOF,215973,4
0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,audio_features,44sYqNBttbXNxya33FJ3Dj,spotify:track:44sYqNBttbXNxya33FJ3Dj,https://api.spotify.com/v1/tracks/44sYqNBttbXNxya33FJ3Dj,https://api.spotify.com/v1/audio-analysis/44sYqNBttbXNxya33FJ3Dj,148759,4
0.436,0.679,5,-4.27,1,0.0435,0.182,0.0,0.304,0.706,79.646,audio_features,2o6bk47YQJuuyU58c2M29g,spotify:track:2o6bk47YQJuuyU58c2M29g,https://api.spotify.com/v1/tracks/2o6bk47YQJuuyU58c2M29g,https://api.spotify.com/v1/audio-analysis/2o6bk47YQJuuyU58c2M29g,226507,4
0.632,0.922,7,-2.173,1,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,audio_features,2NnJpRXIlx35Vij3bPZO0h,spotify:track:2NnJpRXIlx35Vij3bPZO0h,https://api.spotify.com/v1/tracks/2NnJpRXIlx35Vij3bPZO0h,https://api.spotify.com/v1/audio-analysis/2NnJpRXIlx35Vij3bPZO0h,137747,4
0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4
0.51,0.855,9,-6.858,0,0.0406,0.00604,0.125,0.706,0.644,93.038,audio_features,616ddBwW0LpyhCpLE5BpIP,spotify:track:616ddBwW0LpyhCpLE5BpIP,https://api.spotify.com/v1/tracks/616ddBwW0LpyhCpLE5BpIP,https://api.spotify.com/v1/audio-analysis/616ddBwW0LpyhCpLE5BpIP,286520,4
0.566,0.613,5,-7.017,1,0.0385,0.0132,0.0,0.118,0.18,142.097,audio_features,7fR6IcXbwq3lLjslU64yBX,spotify:track:7fR6IcXbwq3lLjslU64yBX,https://api.spotify.com/v1/tracks/7fR6IcXbwq3lLjslU64yBX,https://api.spotify.com/v1/audio-analysis/7fR6IcXbwq3lLjslU64yBX,189740,4
0.645,0.572,4,-11.262,0,0.0345,0.815,0.549,0.518,0.439,75.053,audio_features,4UIP2ib4kHghA1S0jxnW5s,spotify:track:4UIP2ib4kHghA1S0jxnW5s,https://api.spotify.com/v1/tracks/4UIP2ib4kHghA1S0jxnW5s,https://api.spotify.com/v1/audio-analysis/4UIP2ib4kHghA1S0jxnW5s,201481,4
0.386,0.676,2,-6.903,1,0.276,0.0093,0.435,0.149,0.174,199.948,audio_features,1OanHLY9sVhWIU3tJfRiKg,spotify:track:1OanHLY9sVhWIU3tJfRiKg,https://api.spotify.com/v1/tracks/1OanHLY9sVhWIU3tJfRiKg,https://api.spotify.com/v1/audio-analysis/1OanHLY9sVhWIU3tJfRiKg,150000,4
0.82,0.691,9,-7.841,0,0.105,0.698,0.86,0.114,0.334,95.986,audio_features,2ZbC0EMN12Gfx3PsvRomuz,spotify:track:2ZbC0EMN12Gfx3PsvRomuz,https://api.spotify.com/v1/tracks/2ZbC0EMN12Gfx3PsvRomuz,https://api.spotify.com/v1/audio-analysis/2ZbC0EMN12Gfx3PsvRomuz,238107,4
0.519,0.741,8,-4.015,1,0.298,0.0229,0.0,0.0753,0.775,106.366,audio_features,5c6vPEx6QTUTjmLiza1bpy,spotify:track:5c6vPEx6QTUTjmLiza1bpy,https://api.spotify.com/v1/tracks/5c6vPEx6QTUTjmLiza1bpy,https://api.spotify.com/v1/audio-analysis/5c6vPEx6QTUTjmLiza1bpy,198213,5
0.596,0.547,9,-6.207,1,0.335,0.567,0.0,0.167,0.611,90.059,audio_features,5AmzfSxCIOPxPmppoHrr12,spotify:track:5AmzfSxCIOPxPmppoHrr12,https://api.spotify.com/v1/tracks/5AmzfSxCIOPxPmppoHrr12,https://api.spotify.com/v1/audio-analysis/5AmzfSxCIOPxPmppoHrr12,214153,4
0.398,0.248,4,-11.877,0,0.0603,0.47,2.61e-05,0.105,0.0782,83.89,audio_features,736F3PTZVdvyge2fM8BEhM,spotify:track:736F3PTZVdvyge2fM8BEhM,https://api.spotify.com/v1/tracks/736F3PTZVdvyge2fM8BEhM,https://api.spotify.com/v1/audio-analysis/736F3PTZVdvyge2fM8BEhM,263988,5
0.735,0.854,9,-6.185,1,0.0466,0.0194,0.0,0.138,0.714,105.945,audio_features,4EHZ571PqEo5hH4HSegSA3,spotify:track:4EHZ571PqEo5hH4HSegSA3,https://api.spotify.com/v1/tracks/4EHZ571PqEo5hH4HSegSA3,https://api.spotify.com/v1/audio-analysis/4EHZ571PqEo5hH4HSegSA3,252657,4
0.555,0.851,9,-3.352,1,0.148,0.0706,0.00495,0.129,0.779,83.909,audio_features,1DVgSm1FpFBT8usWhnC5vF,spotify:track:1DVgSm1FpFBT8usWhnC5vF,https://api.spotify.com/v1/tracks/1DVgSm1FpFBT8usWhnC5vF,https://api.spotify.com/v1/audio-analysis/1DVgSm1FpFBT8usWhnC5vF,244635,4
0.564,0.628,0,-8.926,1,0.0374,0.015,0.0,0.145,0.685,84.011,audio_features,6qqseEjYx4JnI2xX3QYjjD,spotify:track:6qqseEjYx4JnI2xX3QYjjD,https://api.spotify.com/v1/tracks/6qqseEjYx4JnI2xX3QYjjD,https://api.spotify.com/v1/audio-analysis/6qqseEjYx4JnI2xX3QYjjD,200695,4
0.693,0.285,1,-8.598,0,0.036,0.425,0.706,0.112,0.264,104.973,audio_features,4oIk7v599HnWCKWnTmihmB,spotify:track:4oIk7v599HnWCKWnTmihmB,https://api.spotify.com/v1/tracks/4oIk7v599HnWCKWnTmihmB,https://api.spotify.com/v1/audio-analysis/4oIk7v599HnWCKWnTmihmB,183101,4
0.593,0.127,7,-20.472,0,0.0343,0.958,0.963,0.363,0.0725,120.099,audio_features,0ERGJlMka42o9R619MMava,spotify:track:0ERGJlMka42o9R619MMava,https://api.spotify.com/v1/tracks/0ERGJlMka42o9R619MMava,https://api.spotify.com/v1/audio-analysis/0ERGJlMka42o9R619MMava,170327,4
0.468,0.838,6,-5.756,0,0.0433,9.42e-05,0.196,0.0896,0.259,115.812,audio_features,6xWbpC8KpcItoGd8ZOKJlU,spotify:track:6xWbpC8KpcItoGd8ZOKJlU,https://api.spotify.com/v1/tracks/6xWbpC8KpcItoGd8ZOKJlU,https://api.spotify.com/v1/audio-analysis/6xWbpC8KpcItoGd8ZOKJlU,274783,4
0.829,0.417,8,-13.415,1,0.0921,0.0771,0.0,0.0893,0.733,76.01,audio_features,5Br0IdRT5uRmKCckyr4juy,spotify:track:5Br0IdRT5uRmKCckyr4juy,https://api.spotify.com/v1/tracks/5Br0IdRT5uRmKCckyr4juy,https://api.spotify.com/v1/audio-analysis/5Br0IdRT5uRmKCckyr4juy,189523,4
0.765,0.475,1,-10.105,1,0.121,0.0123,0.0,0.146,0.163,155.901,audio_features,0at0oMkF1eeBh5HGhyg6QO,spotify:track:0at0oMkF1eeBh5HGhyg6QO,https://api.spotify.com/v1/tracks/0at0oMkF1eeBh5HGhyg6QO,https://api.spotify.com/v1/audio-analysis/0at0oMkF1eeBh5HGhyg6QO,101819,4
0.712,0.22,9,-12.633,1,0.0313,0.889,6.13e-06,0.307,0.189,95.951,audio_features,5zOVHS06fyUOfwJzYtzD47,spotify:track:5zOVHS06fyUOfwJzYtzD47,https://api.spotify.com/v1/tracks/5zOVHS06fyUOfwJzYtzD47,https://api.spotify.com/v1/audio-analysis/5zOVHS06fyUOfwJzYtzD47,206627,3
0.533,0.802,8,-6.73,1,0.0447,0.00075,0.000225,0.315,0.69,124.986,audio_features,5C9jQ8ikTOieveuORd8wlf,spotify:track:5C9jQ8ikTOieveuORd8wlf,https://api.spotify.com/v1/tracks/5C9jQ8ikTOieveuORd8wlf,https://api.spotify.com/v1/audio-analysis/5C9jQ8ikTOieveuORd8wlf,234800,4
0.373,0.186,4,-6.421,0,0.0352,0.00462,0.403,0.154,0.211,109.201,audio_features,6rZk29Yz8ObEwtJOIaACt5,spotify:track:6rZk29Yz8ObEwtJOIaACt5,https://api.spotify.com/v1/tracks/6rZk29Yz8ObEwtJOIaACt5,https://api.spotify.com/v1/audio-analysis/6rZk29Yz8ObEwtJOIaACt5,193457,4
0.678,0.686,2,-5.466,1,0.0434,0.273,0.0,0.0784,0.636,118.945,audio_features,5Qc9x9VAFtUxHf1JoHsnSN,spotify:track:5Qc9x9VAFtUxHf1JoHsnSN,https://api.spotify.com/v1/tracks/5Qc9x9VAFtUxHf1JoHsnSN,https://api.spotify.com/v1/audio-analysis/5Qc9x9VAFtUxHf1JoHsnSN,208910,4
0.789,0.616,1,-8.548,0,0.249,0.00951,0.0,0.136,0.671,89.972,audio_features,6sgQE4MNo1eLYAvq78khHg,spotify:track:6sgQE4MNo1eLYAvq78khHg,https://api.spotify.com/v1/tracks/6sgQE4MNo1eLYAvq78khHg,https://api.spotify.com/v1/audio-analysis/6sgQE4MNo1eLYAvq78khHg,243640,4
0.287,0.208,2,-11.3,1,0.0368,0.66,0.0,0.119,0.233,74.889,audio_features,7b9oZ5tuGDKRWsL0lgQXqg,spotify:track:7b9oZ5tuGDKRWsL0lgQXqg,https://api.spotify.com/v1/tracks/7b9oZ5tuGDKRWsL0lgQXqg,https://api.spotify.com/v1/audio-analysis/7b9oZ5tuGDKRWsL0lgQXqg,263053,5
0.752,0.39,2,-8.859,1,0.0272,0.584,1.38e-06,0.149,0.466,99.063,audio_features,3i8bHSXNSKJAOAacJcF7o1,spotify:track:3i8bHSXNSKJAOAacJcF7o1,https://api.spotify.com/v1/tracks/3i8bHSXNSKJAOAacJcF7o1,https://api.spotify.com/v1/audio-analysis/3i8bHSXNSKJAOAacJcF7o1,202012,4
0.717,0.41,1,-4.228,0,0.062,0.365,0.0,0.118,0.119,125.95,audio_features,6WEPEIjee7KQYm3PlCc5F2,spotify:track:6WEPEIjee7KQYm3PlCc5F2,https://api.spotify.com/v1/tracks/6WEPEIjee7KQYm3PlCc5F2,https://api.spotify.com/v1/audio-analysis/6WEPEIjee7KQYm3PlCc5F2,124720,4
0.71,0.362,1,-6.198,0,0.097,0.678,0.0,0.151,0.546,106.201,audio_features,6fNJm8sYmCBbmkKpKgTReA,spotify:track:6fNJm8sYmCBbmkKpKgTReA,https://api.spotify.com/v1/tracks/6fNJm8sYmCBbmkKpKgTReA,https://api.spotify.com/v1/audio-analysis/6fNJm8sYmCBbmkKpKgTReA,158018,1
0.829,0.724,7,-8.152,1,0.412,0.068,0.0,0.309,0.765,147.197,audio_features,7u5TdHojl4dMElMiQmkAqF,spotify:track:7u5TdHojl4dMElMiQmkAqF,https://api.spotify.com/v1/tracks/7u5TdHojl4dMElMiQmkAqF,https://api.spotify.com/v1/audio-analysis/7u5TdHojl4dMElMiQmkAqF,145855,4
0.614,0.837,2,-6.504,1,0.0397,0.0266,0.0631,0.136,0.0524,122.958,audio_features,1cVOEbvsf7N9Su4kZXFcYB,spotify:track:1cVOEbvsf7N9Su4kZXFcYB,https://api.spotify.com/v1/tracks/1cVOEbvsf7N9Su4kZXFcYB,https://api.spotify.com/v1/audio-analysis/1cVOEbvsf7N9Su4kZXFcYB,239737,4
0.59,0.305,10,-12.955,1,0.032,0.894,0.0,0.14,0.545,102.103,audio_features,2SmGhUW6Rnwf5q5a158fJn,spotify:track:2SmGhUW6Rnwf5q5a158fJn,https://api.spotify.com/v1/tracks/2SmGhUW6Rnwf5q5a158fJn,https://api.spotify.com/v1/audio-analysis/2SmGhUW6Rnwf5q5a158fJn,86760,4
0.758,0.623,4,-5.853,0,0.258,0.00934,0.0,0.0765,0.514,147.911,audio_features,7kVC7Ucsv3X5iXjVEu7UZI,spotify:track:7kVC7Ucsv3X5iXjVEu7UZI,https://api.spotify.com/v1/tracks/7kVC7Ucsv3X5iXjVEu7UZI,https://api.spotify.com/v1/audio-analysis/7kVC7Ucsv3X5iXjVEu7UZI,169245,4
0.592,0.671,8,-12.776,0,0.0475,0.0476,0.928,0.125,0.757,97.11,audio_features,4yaQmSosGrKok6TRW9AZV5,spotify:track:4yaQmSosGrKok6TRW9AZV5,https://api.spotify.com/v1/tracks/4yaQmSosGrKok6TRW9AZV5,https://api.spotify.com/v1/audio-analysis/4yaQmSosGrKok6TRW9AZV5,79168,4
0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,audio_features,10I3CmmwT0BkOVhduDy53o,spotify:track:10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/tracks/10I3CmmwT0BkOVhduDy53o,https://api.spotify.com/v1/audio-analysis/10I3CmmwT0BkOVhduDy53o,232093,4
0.676,0.779,3,-3.501,0,0.0313,0.163,0.0,0.155,0.476,100.083,audio_features,2gpaJPUWNx2xmOwy2NNLu8,spotify:track:2gpaJPUWNx2xmOwy2NNLu8,https://api.spotify.com/v1/tracks/2gpaJPUWNx2xmOwy2NNLu8,https://api.spotify.com/v1/audio-analysis/2gpaJPUWNx2xmOwy2NNLu8,238561,3
0.395,0.287,10,-13.67,0,0.0443,0.111,0.885,0.128,0.0514,84.988,audio_features,7L8Sf2JjVJUq1CrVKxmuIT,spotify:track:7L8Sf2JjVJUq1CrVKxmuIT,https://api.spotify.com/v1/tracks/7L8Sf2JjVJUq1CrVKxmuIT,https://api.spotify.com/v1/audio-analysis/7L8Sf2JjVJUq1CrVKxmuIT,218124,4
0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,audio_features,5gOd6zDC8vhlYjqbQdJVWP,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,365627,4
0.747,0.482,11,-8.472,1,0.131,0.0897,0.0,0.109,0.716,105.085,audio_features,6oECOh5nAYmxz4EiYhjsPi,spotify:track:6oECOh5nAYmxz4EiYhjsPi,https://api.spotify.com/v1/tracks/6oECOh5nAYmxz4EiYhjsPi,https://api.spotify.com/v1/audio-analysis/6oECOh5nAYmxz4EiYhjsPi,187671,4
0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,audio_features,4UKCKdYiLN6IMA5ZESUTL7,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/tracks/4UKCKdYiLN6IMA5ZESUTL7,https://api.spotify.com/v1/audio-analysis/4UKCKdYiLN6IMA5ZESUTL7,160184,4
0.503,0.755,1,-4.811,1,0.265,0.0307,0.0,0.266,0.807,79.422,audio_features,7lhkOb0VNnTlshwifCEoSr,spotify:track:7lhkOb0VNnTlshwifCEoSr,https://api.spotify.com/v1/tracks/7lhkOb0VNnTlshwifCEoSr,https://api.spotify.com/v1/audio-analysis/7lhkOb0VNnTlshwifCEoSr,136440,4
0.777,0.7,6,-5.207,0,0.13,0.00458,6.73e-05,0.0845,0.337,140.922,audio_features,742oyqKttKryri2dHCqMZp,spotify:track:742oyqKttKryri2dHCqMZp,https://api.spotify.com/v1/tracks/742oyqKttKryri2dHCqMZp,https://api.spotify.com/v1/audio-analysis/742oyqKttKryri2dHCqMZp,129362,4
0.695,0.871,0,-4.653,1,0.141,0.612,1.35e-06,0.936,0.867,94.046,audio_features,7IunUeVFt0XYJaIA4EV2oJ,spotify:track:7IunUeVFt0XYJaIA4EV2oJ,https://api.spotify.com/v1/tracks/7IunUeVFt0XYJaIA4EV2oJ,https://api.spotify.com/v1/audio-analysis/7IunUeVFt0XYJaIA4EV2oJ,208110,4
0.675,0.859,1,-5.693,1,0.0567,0.00672,0.000201,0.344,0.312,96.07,audio_features,0CgJ1v2IDbrp4JAYeGhfYz,spotify:track:0CgJ1v2IDbrp4JAYeGhfYz,https://api.spotify.com/v1/tracks/0CgJ1v2IDbrp4JAYeGhfYz,https://api.spotify.com/v1/audio-analysis/0CgJ1v2IDbrp4JAYeGhfYz,169853,4
0.779,0.502,8,-10.826,1,0.0397,0.546,0.902,0.021,0.908,142.689,audio_features,2s7XA7CTEUS8re7NYkr4yN,spotify:track:2s7XA7CTEUS8re7NYkr4yN,https://api.spotify.com/v1/tracks/2s7XA7CTEUS8re7NYkr4yN,https://api.spotify.com/v1/audio-analysis/2s7XA7CTEUS8re7NYkr4yN,125547,4
0.422,0.858,11,-4.243,1,0.0427,0.0702,0.0,0.345,0.411,88.7,audio_features,6E1uYKEIUmjiLFsKEYsgOe,spotify:track:6E1uYKEIUmjiLFsKEYsgOe,https://api.spotify.com/v1/tracks/6E1uYKEIUmjiLFsKEYsgOe,https://api.spotify.com/v1/audio-analysis/6E1uYKEIUmjiLFsKEYsgOe,235400,4
0.577,0.468,3,-8.066,1,0.0355,0.846,0.0,0.103,0.726,144.329,audio_features,3hfUGrFPX81fdyRuUnNoCz,spotify:track:3hfUGrFPX81fdyRuUnNoCz,https://api.spotify.com/v1/tracks/3hfUGrFPX81fdyRuUnNoCz,https://api.spotify.com/v1/audio-analysis/3hfUGrFPX81fdyRuUnNoCz,207267,4
0.757,0.443,9,-8.348,0,0.0324,0.904,0.0421,0.116,0.387,99.987,audio_features,1An94iHFKObQq2brAVl5La,spotify:track:1An94iHFKObQq2brAVl5La,https://api.spotify.com/v1/tracks/1An94iHFKObQq2brAVl5La,https://api.spotify.com/v1/audio-analysis/1An94iHFKObQq2brAVl5La,192591,4
0.597,0.101,5,-25.119,1,0.0665,0.995,0.963,0.113,0.844,84.229,audio_features,4FP4wQ0hkp0XQVaNrkoTHQ,spotify:track:4FP4wQ0hkp0XQVaNrkoTHQ,https://api.spotify.com/v1/tracks/4FP4wQ0hkp0XQVaNrkoTHQ,https://api.spotify.com/v1/audio-analysis/4FP4wQ0hkp0XQVaNrkoTHQ,76216,4
0.68,0.63,2,-8.795,1,0.038,0.157,0.0,0.0698,0.473,113.866,audio_features,2HdH6NjrNohunHNBpWpq6C,spotify:track:2HdH6NjrNohunHNBpWpq6C,https://api.spotify.com/v1/tracks/2HdH6NjrNohunHNBpWpq6C,https://api.spotify.com/v1/audio-analysis/2HdH6NjrNohunHNBpWpq6C,166000,4
0.409,0.772,11,-3.234,0,0.0851,0.0384,0.0,0.0539,0.392,126.146,audio_features,799ZJmqIOCy589IzlTZ0Wy,spotify:track:799ZJmqIOCy589IzlTZ0Wy,https://api.spotify.com/v1/tracks/799ZJmqIOCy589IzlTZ0Wy,https://api.spotify.com/v1/audio-analysis/799ZJmqIOCy589IzlTZ0Wy,202500,4
0.839,0.638,9,-5.905,1,0.194,0.0294,2.04e-06,0.105,0.314,141.044,audio_features,4jaH6whRB6Zgy5EzvKN5ZL,spotify:track:4jaH6whRB6Zgy5EzvKN5ZL,https://api.spotify.com/v1/tracks/4jaH6whRB6Zgy5EzvKN5ZL,https://api.spotify.com/v1/audio-analysis/4jaH6whRB6Zgy5EzvKN5ZL,157093,4
0.402,0.37,7,-12.325,0,0.0367,0.929,0.865,0.0682,0.51,175.905,audio_features,7KbVWepSs3MABNH265bcyf,spotify:track:7KbVWepSs3MABNH265bcyf,https://api.spotify.com/v1/tracks/7KbVWepSs3MABNH265bcyf,https://api.spotify.com/v1/audio-analysis/7KbVWepSs3MABNH265bcyf,100951,4
0.48,0.689,4,-7.921,1,0.0645,0.78,0.0,0.149,0.596,117.409,audio_features,0ZQ6ckgerHYM5mOUxTl99Q,spotify:track:0ZQ6ckgerHYM5mOUxTl99Q,https://api.spotify.com/v1/tracks/0ZQ6ckgerHYM5mOUxTl99Q,https://api.spotify.com/v1/audio-analysis/0ZQ6ckgerHYM5mOUxTl99Q,187760,4
0.603,0.713,10,-7.579,0,0.0351,0.0409,0.0,0.27,0.796,141.985,audio_features,5lyikKk6KFWfWCuDDir9Fx,spotify:track:5lyikKk6KFWfWCuDDir9Fx,https://api.spotify.com/v1/tracks/5lyikKk6KFWfWCuDDir9Fx,https://api.spotify.com/v1/audio-analysis/5lyikKk6KFWfWCuDDir9Fx,116547,4
0.652,0.595,11,-4.041,1,0.116,0.146,0.000105,0.0836,0.422,172.26,audio_features,7tujM013GDVU2TNK1VV3ds,spotify:track:7tujM013GDVU2TNK1VV3ds,https://api.spotify.com/v1/tracks/7tujM013GDVU2TNK1VV3ds,https://api.spotify.com/v1/audio-analysis/7tujM013GDVU2TNK1VV3ds,151147,4
0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,spotify:track:0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4
0.866,0.663,0,-9.001,1,0.206,0.119,0.0,0.318,0.83,85.298,audio_features,3E3n0rOCXG9AXZnCp7LBr6,spotify:track:3E3n0rOCXG9AXZnCp7LBr6,https://api.spotify.com/v1/tracks/3E3n0rOCXG9AXZnCp7LBr6,https://api.spotify.com/v1/audio-analysis/3E3n0rOCXG9AXZnCp7LBr6,238267,4
